gene,importance,importance_std,rank
ZNF37BP,0.7116233110427856,3.632341119823898,1932
RNF168,0.7113914440075556,3.09700136325727,1933
NONOP2,0.711333433787028,3.4290704894291575,1934
SH3BGRL,0.7111495733261108,3.541849255457092,1935
EFTUD2,0.708963135878245,2.856826578792994,1936
VTI1B,0.7089612483978271,2.4514271017406393,1937
FAM53B,0.7088801066080729,2.7551271695724875,1938
ASMTL,0.7088546554247538,2.857428699515902,1939
SYNE1,0.7084782818953196,2.3873527595979165,1940
DIP2A,0.7084205945332845,2.7907631094958707,1941
RPL5P24,0.7083731889724731,2.7678552700435435,1942
TRIM14,0.7070992588996887,2.75445864560425,1943
C2orf68,0.7069151153167089,3.0106712327314065,1944
DENR,0.7058709661165873,2.8458464346637373,1945
RP11-192H23.5,0.70579594373703,3.3941816038003694,1946
ARNTL,0.7057544340689977,3.2415438181435356,1947
OGFOD1,0.7054198582967123,2.8884022627871073,1948
STK17A,0.7050838470458984,3.4884720804107436,1949
TSC22D1,0.7045568823814392,2.778045862587994,1950
AKR1B1,0.7039604385693868,2.667529382668333,1951
VPS28,0.7038359741369883,2.833766151756449,1952
KDM4C,0.7036689321200053,2.7253154673760696,1953
APTX,0.7036434412002563,2.824594695774114,1954
GABARAP,0.7035155296325684,2.4308235220016052,1955
RP11-545I5.3,0.7032415072123209,2.7897166032915894,1956
HNRNPAB,0.70323845744133,2.99104105583984,1957
KIAA1033,0.7031935453414917,2.895869343715409,1958
CLIC5,0.7023908297220866,3.373932420760174,1959
TACC1,0.7022994955380758,2.791844792972873,1960
CAPG,0.7021274467309316,3.9301853271310936,1961
CTD-2369P2.2,0.7020596265792847,2.8393990382385486,1962
SNRPN,0.7019336422284445,3.156694173811165,1963
ERCC3,0.7012295524279276,2.8157151204728668,1964
CSNK1D,0.7010843952496847,3.0365662026090323,1965
EXOSC3,0.7008124589920044,3.573191481174047,1966
ZNF800,0.7005908886591593,2.747320442599858,1967
PPP1R16B,0.6990374128023783,3.5679835098481645,1968
TULP4,0.6981893877188364,2.3332599366527154,1969
RP11-386G11.10,0.6978048284848531,2.3792072500004315,1970
UBR1,0.6977824370066324,2.8032106934906587,1971
RAB10,0.6977359851201376,2.7167991870110586,1972
TP53INP1,0.6976473927497864,3.5980568766725973,1973
WDR1,0.6964556723833084,2.7287403919027464,1974
TTC3,0.6963969866434733,2.7029987063460714,1975
EMB,0.6953036288420359,2.3671458486984553,1976
FTH1P22,0.695144772529602,3.354382992816951,1977
AAK1,0.6944584747155508,2.0726210920944967,1978
BTG3,0.6943195660909017,3.408982746331519,1979
MTFMT,0.694133440653483,2.705556901619693,1980
AC021593.1,0.6933692693710327,3.38375324361747,1981
PNRC2,0.6926129857699076,3.3670761656066652,1982
TMED4,0.6922911802927653,2.811280092721715,1983
FRG1B,0.692046602567037,3.5870389364210316,1984
PLOD1,0.6916260719299316,3.437959477396617,1985
CTAGE5,0.6913407246271769,2.6868167035039274,1986
MBOAT1,0.6904597878456116,3.473822874886143,1987
MXD4,0.6902286807696024,2.7639903257678653,1988
RP5-837I24.1,0.6900290648142496,2.6743662223514395,1989
CAPRIN1,0.6891218821207682,2.674699741658871,1990
EXOC1,0.6862854560216268,2.6696139149093803,1991
CD160,0.6855574051539103,3.305191825001748,1992
TEP1,0.6854578256607056,2.955253211515468,1993
PVRIG,0.6851315895716349,2.750837277989009,1994
FUT8,0.6848610639572144,2.69265880544436,1995
BRD4,0.6839932401974996,2.8557562991332293,1996
ANAPC16,0.6834715207417806,3.172803356719392,1997
STAT3,0.6833887199560801,2.2114570419970687,1998
ZNF131,0.6814133624235789,2.506366127728594,1999
LIX1L,0.6811281442642212,2.7008565781560465,2000
TRIM73,0.68068528175354,3.264580620609766,2001
VKORC1,0.6803109049797058,2.6888894937905348,2002
EIF4A2P4,0.6798701286315918,2.666868132607528,2003
RP11-350G8.3,0.6797207991282145,3.411773193668269,2004
TUBB6,0.6794473727544149,2.9595203643005465,2005
RAB8A,0.679121712843577,2.647804766956971,2006
ZCCHC7,0.6786899864673615,2.8518595200570815,2007
HEXIM1,0.6783732970555624,2.767827297706859,2008
PDHA1,0.6780558129151663,2.3087783166949922,2009
SP140,0.6767078340053558,2.685832957041717,2010
HNRNPR,0.6763587792714437,2.7433103755800796,2011
TMEM167A,0.6758542855580648,2.638430443359762,2012
EHD1,0.6755236089229584,2.7946486504368084,2013
MFSD10,0.6754104495048523,2.6174103521889256,2014
SPATA13,0.6753998498121897,2.39156223415162,2015
FKBP15,0.6744763652483622,2.6167528193695246,2016
VPS53,0.6744629144668579,3.238828983168523,2017
CIITA,0.674241324265798,2.6578557886332668,2018
IL2RA,0.6740458408991495,2.61634701055065,2019
C11orf48,0.6732533574104309,2.7838373586071987,2020
RP11-34P13.13,0.6724361777305603,2.2327245895995578,2021
GSPT1,0.6723825136820475,2.604299461032591,2022
HIST1H1E,0.6719019412994385,3.222346361537138,2023
EIF3C,0.6711621085802714,2.696982667171138,2024
RP11-544A12.8,0.6706548531850179,2.9368929567751527,2025
CACNB1,0.67046590646108,3.2158643797285187,2026
COTL1,0.668864036599795,2.578426230747656,2027
PLEKHO1,0.6679220994313558,2.6508549991912287,2028
PAM16,0.6678833564122518,2.6302554872030006,2029
JMJD1C,0.6674827883640925,2.711077877460267,2030
PPP1R21,0.6670582294464111,2.7249072939988914,2031
GHRLOS,0.6647313435872396,3.1893374911059706,2032
ZNF451,0.6645200649897257,3.2077058208291302,2033
PI4KA,0.6645104885101318,2.4450275877655594,2034
RP11-277L2.3,0.6644473075866699,2.594532412147416,2035
PTEN,0.6640018920103709,2.7087741167795367,2036
HELLS,0.6638582150141398,2.638830665595704,2037
RNF44,0.6637194554011027,2.599613844197681,2038
LINC00861,0.6627330382664999,2.360152067671775,2039
DNAJB2,0.662704586982727,2.6159740788844887,2040
SEC22B,0.6623196601867676,2.6862236513532274,2041
GUSBP11,0.6616179148356119,2.5842675595649873,2042
SFXN3,0.6614272594451904,4.534516834046074,2043
NCF1B,0.6607903838157654,3.1699340326463794,2044
ARAP2,0.6599355041980743,2.226873536188006,2045
TIA1,0.6597415606180826,2.7477751425198704,2046
SSH2,0.6597068707148234,2.243664339525213,2047
MPG,0.6596343517303467,2.788202386686103,2048
DCXR,0.659456729888916,2.755728101972808,2049
RP11-553K8.5,0.6588920752207438,3.160864242440324,2050
CTR9,0.6580053170522054,3.1617376786743763,2051
CD6,0.6579889009396235,2.538520924273755,2052
P2RY8,0.6577841639518738,2.559108011106302,2053
TMEM126B,0.6574884255727133,3.1539129169005418,2054
EMR2,0.657450278600057,3.1757103594712435,2055
RPLP1P11,0.6570673187573751,3.1523336794511314,2056
SNRK,0.6557292342185974,2.8647657094052064,2057
RP11-427H3.3,0.6556811730066935,2.5419006254340313,2058
AQR,0.6553830603758494,2.8657472660074017,2059
POLD4,0.6553336729605993,3.249076632970196,2060
FCGR2A,0.6551527182261149,4.491500746672114,2061
JKAMP,0.6538251241048177,3.317510056463386,2062
SPTBN1,0.6536821772654852,2.8223512877288486,2063
ARHGAP25,0.6536024113496145,2.1780858105381706,2064
MED13L,0.6535195509592692,2.9033261444951277,2065
CLSTN3,0.6533592144648234,3.1521994102856663,2066
TBC1D4,0.6529779930909475,2.654539283978717,2067
FAF1,0.6508944034576416,2.533821696117379,2068
HNRNPLL,0.6507541139920553,3.493519998041088,2069
HIST1H1D,0.6507511138916016,3.155171627462122,2070
PLEKHJ1,0.6507013440132141,2.791903262651162,2071
PSMA6,0.6506742040316263,2.727540540876691,2072
MEF2BNB,0.650211493174235,2.521457870497989,2073
ZNF106,0.6502087712287903,2.565077578777096,2074
ZC3H13,0.6492453614870707,2.6418123299959366,2075
HNRNPA1P35,0.6486386656761169,2.754246461182305,2076
EIF1B,0.6474788387616476,2.2869281765179346,2077
AC009950.2,0.6474025448163351,2.457574270821866,2078
AUTS2,0.64695143699646,2.525153801823333,2079
TLN1,0.646922379732132,2.346274378047429,2080
DEF6,0.6466196378072103,3.1751418565034086,2081
PDIA3,0.6462480227152506,4.430453229927885,2082
CTC-425F1.4,0.6452732980251312,2.408001670483894,2083
RPL23AP1,0.645238478978475,3.1144737881069178,2084
TUBGCP2,0.645183801651001,2.53786510692822,2085
EGR3,0.6449750264485677,3.2438230528949776,2086
MAN1C1,0.6443557540575663,3.092843983415561,2087
KMT2D,0.6442741354306539,2.5238347781134234,2088
RP11-258C19.5,0.6439674297968546,3.110450937796703,2089
MICAL2,0.6433328787485758,3.148659617749007,2090
DOK1,0.6433162689208984,3.0853531873077555,2091
CRTC2,0.643296996752421,3.0867711465761727,2092
HIST2H4B,0.6424564520517985,2.4943204752353645,2093
M6PR,0.6424308518568674,2.564114953311729,2094
MAP3K11,0.641139566898346,2.59211897160345,2095
ZNHIT1,0.6410782635211945,2.6440017259238204,2096
SMC5,0.6401346425215403,2.215373931566898,2097
DYNLL1,0.6398690144220988,3.06954329832789,2098
SCO2,0.6396147608757019,1.937731154851606,2099
SPICE1,0.6387380758921305,3.0861039399863017,2100
ATP6V1A,0.6368818581104279,2.7632324788673306,2101
SLC43A3,0.6355458895365397,2.6029675814099518,2102
WASF2,0.6350637773672739,2.2119264052305883,2103
ZRSR1,0.6345797777175903,3.0961196324723206,2104
CASP4,0.6342260390520096,2.717829621789607,2105
FLI1,0.6335522135098776,2.4689985967762946,2106
GLS,0.6327704985936483,2.3314834137656533,2107
AFF4,0.632027268409729,2.5704893448203103,2108
GPR56,0.6317183971405029,3.3141123961844468,2109
TGFBR2,0.6315987855195999,2.797671608863055,2110
ERP29,0.6314197580019633,2.5275309887367654,2111
LPGAT1,0.6309449275334676,2.4986709961659366,2112
SMARCA5,0.630852997303009,2.527035213653078,2113
RUNX3,0.6308204332987467,2.3601390150817196,2114
ATG16L2,0.630543073018392,2.7773858605433626,2115
TCEB2,0.630113959312439,2.74750750999369,2116
COX10-AS1,0.6298966606458029,3.030150658978062,2117
UBL5,0.6298917333285013,2.5016014283593604,2118
AC004980.11,0.6295981407165527,2.518580566857584,2119
PCBP2,0.6295546392599741,2.254835888297902,2120
DDOST,0.6290860970815023,2.426521977685852,2121
PPP3CA,0.629011074701945,2.4977864447643268,2122
ALDH18A1,0.628756562868754,3.015445163367923,2123
RP11-544A12.4,0.628531257311503,3.0476944936148582,2124
AC079250.1,0.6281621704498926,2.132654075563556,2125
ARHGDIA,0.6278974711894989,2.1210467835726163,2126
MIDN,0.6278339227040609,2.6804697895277374,2127
SF3A1,0.6277255391081175,2.398773634032034,2128
POU2F2,0.6274105906486511,3.0472664084660046,2129
RBM41,0.6269284884134928,2.73854369430138,2130
DCTN6,0.6269171237945557,2.146117671880407,2131
RP11-252A24.2,0.6267560720443726,3.037440100178955,2132
FAM107B,0.6266251007715861,3.043332844443771,2133
AC007318.5,0.6266068915526072,2.5439852342209965,2134
RAD23A,0.6263168801863989,2.3985653170795347,2135
NUB1,0.6255425612131754,3.0074183446035962,2136
HSPA8P9,0.62525275349617,2.3118591388428427,2137
HMGB1P5,0.6252364913622538,2.471652017549603,2138
SMAD4,0.6250122785568237,2.6279378645906144,2139
GMPPA,0.6246043841044108,2.4242322182000575,2140
ARID3B,0.6243278980255127,3.087411985569596,2141
ZNF830,0.6241754293441772,2.4593027334028617,2142
SP3,0.6223672231038412,2.471493541094169,2143
NBEAL2,0.6212202807267507,2.64511931116168,2144
HVCN1,0.6212114095687866,2.9794047314777052,2145
FN1,0.6208529472351074,3.0173259414498537,2146
DCK,0.6198844909667969,2.48351180109636,2147
ARHGAP12,0.619576613108317,2.9992134317344883,2148
CD84,0.6190556287765503,2.4727452208093363,2149
POLR2J3,0.6186814308166504,2.6258975590455678,2150
AEBP2,0.6184756755828857,2.247899336022607,2151
C1D,0.6182390848795573,2.9651578774045615,2152
RPL5P34,0.6175233026345571,2.1878249553429434,2153
CHMP3,0.617161770661672,2.9769012877058025,2154
MZF1,0.6169064442316691,2.982963844525527,2155
SLC20A1,0.6163466374079386,2.4101782522451756,2156
CHST12,0.615913470586141,2.9541803491415957,2157
SLC25A12,0.6158948342005411,2.9918956885372623,2158
RP5-1180E21.5,0.6156913836797079,2.1709703107508322,2159
TESPA1,0.6149811347325643,2.9709462624894774,2160
MGA,0.6137246489524841,2.9482011769254792,2161
NAA20,0.6123793125152588,2.9601255026013487,2162
ANAPC13,0.6121531327565511,2.940288391855485,2163
PNP,0.6120976706345876,2.3973860908969487,2164
RPS4XP2,0.6120840907096863,2.4155713570376958,2165
CAPN2,0.6118039886156718,2.2011490713693385,2166
GATC,0.6113608678181967,2.37038248061798,2167
RP11-989E6.10,0.6111431121826172,2.4133295309997296,2168
SPSB3,0.6109218597412109,2.3676465672093148,2169
RPL9P25,0.6108737885951996,2.7082209831287956,2170
MESDC2,0.6107448736826578,2.4247837562538894,2171
KAT6A,0.6106906334559122,2.371497169405135,2172
TOP1,0.6104795138041178,2.394411264923891,2173
CCDC180,0.6102152665456136,2.9450939358801587,2174
CEPT1,0.6097573041915894,2.400352596922895,2175
KARS,0.6097544233004252,2.3611796570160952,2176
XPO6,0.6092312733332316,2.372995279538159,2177
WTAP,0.6091675659020742,1.8201737997320868,2178
FUK,0.6084631681442261,2.3740948855132404,2179
TIGIT,0.6084403296311697,3.0113530881829136,2180
ISCU,0.6081878344217936,2.1549480415780327,2181
SNX20,0.6080844600995382,2.4323794737434516,2182
FGFR1OP2,0.6072861949602762,3.1057814553736334,2183
OSER1,0.6072492202123007,1.7900463811516,2184
CLTC,0.6064038475354513,2.3570930155439043,2185
ARFGAP3,0.6061761379241943,2.35720994777588,2186
ARRDC1,0.6049230694770813,2.1029627091448835,2187
TRDV1,0.6030674378077189,3.0247665443708907,2188
ARHGAP30,0.6024535993734995,2.380385156970249,2189
TIAL1,0.6022074023882548,2.91167046929115,2190
SULT1B1,0.6019922892252604,2.8946260311443033,2191
AFAP1L2,0.6013290882110596,2.330229005340907,2192
JMJD7-PLA2G4B,0.6009691953659058,2.9553959519814175,2193
CD27-AS1,0.6007877786954244,3.1600839591851955,2194
FAM101B,0.5998876889546713,2.887385203703393,2195
CYC1,0.5990758240222931,2.0629335233649377,2196
ADSS,0.5990679264068604,2.8751811185690084,2197
AC116366.6,0.5987040201822916,2.3425030368746684,2198
CYB561D2,0.5983964800834656,2.4007860030885206,2199
EMC4,0.5983252922693888,2.546404855192772,2200
GFM1,0.5981582403182983,2.330312782910428,2201
CRY2,0.5981330871582031,2.458108051904782,2202
RPL4P3,0.5975101391474406,2.3227759221866076,2203
RPS3AP5,0.5970995823542277,2.342878728445434,2204
ATP5A1,0.5968739887078603,2.4085647144708044,2205
CINP,0.5968273480733236,2.8690586867529833,2206
TPST2,0.5965107679367065,2.393361024960704,2207
VDAC2,0.595069686571757,2.8950146940556296,2208
LINC00265,0.5946357076366743,2.3784939261241544,2209
TPR,0.5943265085419019,2.7716779376279015,2210
PHKB,0.594120979309082,2.357986812022294,2211
ERH,0.5934457778930664,1.8264427830594745,2212
TSPAN32,0.5932568510373434,2.848796568613493,2213
MIA3,0.5932559768358866,2.5826519084619157,2214
FAM157A,0.5932522018750509,2.6072546647565233,2215
PHKA2,0.5930233200391134,2.612182321596794,2216
ATL3,0.5927526156107584,2.847327600929962,2217
PDIA4,0.5904388626416525,2.8648997257728896,2218
TAOK3,0.5903832912445068,2.8435215871918684,2219
PCED1B,0.5901813904444376,2.848025098705944,2220
NAA16,0.5900635719299316,2.8316931642189522,2221
SP2,0.5896872679392496,3.1526755973779546,2222
GIT2,0.589156299829483,2.585922915329344,2223
RPL10A,0.5889109348257383,2.323378843224398,2224
CCDC115,0.588684876759847,2.8232829647520963,2225
RP11-489E7.4,0.588572104771932,2.2836169265722583,2226
GPR174,0.5884910027186075,2.84471505985806,2227
RPL5P1,0.588461180528005,2.2976827537246907,2228
KDM3A,0.5881656010945638,2.7074332442865012,2229
BCLAF1,0.5878673791885376,2.506598978338731,2230
ATP13A1,0.5868599613507589,2.820922311637673,2231
SNHG17,0.5866782267888387,2.87482195656074,2232
RP11-390F4.8,0.5866205890973409,2.2896368127081583,2233
DAK,0.5864971876144409,2.8177607885837133,2234
DICER1,0.5862524708112081,2.8594118751263493,2235
NDUFB4,0.586219310760498,2.1904494777799353,2236
CLASP2,0.5860507488250732,2.8106281480562934,2237
RBL1,0.5854939619700114,1.9582080153099903,2238
ARPC5,0.5851058463255564,2.3083998132688355,2239
SLC35B1,0.584879199663798,2.842872215354364,2240
GPSM3,0.5842969616254171,2.5102458089339965,2241
FMNL1,0.584291140238444,2.3179390310944332,2242
MED4,0.5842688282330831,2.1619369398108685,2243
GPR108,0.5842494169871012,3.654000201554349,2244
OXCT1,0.58391006787618,4.003085743055817,2245
BAZ1B,0.5837823947270712,2.9151756206700306,2246
ILF3,0.5835483595728874,2.7020412807634573,2247
NUP214,0.5835155049959818,2.2956536257948,2248
CELF1,0.5835063457489014,2.335034737050632,2249
ENPP4,0.5819772481918335,2.8108125693425903,2250
DAPK2,0.5816303094228109,2.832393086494152,2251
SDF2,0.5813233852386475,2.8654625455380653,2252
DGKZ,0.5808436870574951,2.668180041116066,2253
GATAD2B,0.5806545416514078,2.014768499865911,2254
RPL21P75,0.580503930648168,2.092111654752252,2255
SDHAP1,0.5804324547449747,2.5488111699797065,2256
EIF2A,0.580410103003184,2.596813199667931,2257
ZFAND5,0.5803715785344442,2.4949001566490594,2258
STAT5A,0.5791596174240112,2.847866785911419,2259
KDM4A,0.5786847273508707,2.7918401303833704,2260
CSK,0.5781301657358805,3.963460730357806,2261
CD101,0.5781226952870687,2.7726465353604994,2262
TNPO1,0.5781224171320597,2.24204875989933,2263
OTUD5,0.5780892173449198,2.431389202588972,2264
HAUS5,0.5777214368184408,2.782313218857432,2265
NEMF,0.5776673952738444,2.3968557910792474,2266
PGD,0.5775281190872192,2.9924922838718144,2267
COMMD1,0.5774830679098765,2.731231109576209,2268
TOMM5,0.5770082076390585,2.8194575766633263,2269
C1QC,0.5768928527832031,3.9549781401216486,2270
TRAF1,0.5767597754796346,2.4907679677440386,2271
SETDB2,0.5767466227213541,2.7871609830073782,2272
ACSF3,0.57672647635142,2.768919319819549,2273
PRPF4B,0.5765891472498575,2.3307146618334484,2274
TTC16,0.5761939684549967,2.8856938600583275,2275
EEF1A1P12,0.57560067375501,2.292385208618723,2276
C14orf2,0.5754368702570597,2.3279517170522306,2277
AC011558.5,0.5750817457834879,2.7584852388625456,2278
CCT2,0.5748141805330912,2.502418697244095,2279
HSF1,0.5743542114893595,2.2263035082960365,2280
RNA5SP37,0.5736399491628011,2.221827742007977,2281
SEC13,0.5736176172892252,2.753800679430271,2282
CNIH4,0.5735936959584554,2.7585446359799164,2283
PPP1R12A,0.5728747447331747,3.927431379183562,2284
NPM1,0.5728472669919332,2.8571428639789884,2285
LRRC8A,0.5719362497329712,2.8396710941143373,2286
PSMD11,0.5711577410499254,2.584531524850293,2287
MIER1,0.5707161128520966,2.3913070152012166,2288
ZZEF1,0.5706712007522583,2.915535277573857,2289
GBF1,0.5705451567967733,2.085463586350633,2290
JOSD1,0.5703181326389313,2.2529032830660802,2291
RUFY1,0.5702404181162516,2.7359969390919625,2292
ATRX,0.5701896746953329,2.7939538863410114,2293
GLIPR1,0.5700235366821289,2.3177354415741886,2294
THOC2,0.569974442323049,2.76190062921041,2295
KMT2E-AS1,0.5697818994522095,2.7488832005474686,2296
AC125232.1,0.5697747270266215,2.8736857888208074,2297
CBWD2,0.5693501432736715,1.7114703265283757,2298
METTL15,0.5692076285680135,2.172932850252498,2299
SHKBP1,0.5689320862293243,2.0858855380860315,2300
S1PR5,0.5680985252062479,2.813527912999426,2301
NECAP1,0.5674667159716288,2.7407840528146807,2302
RP11-556K13.1,0.5672659079233805,2.723345598599668,2303
BRMS1,0.5671849648157755,2.2190208289791076,2304
HSP90B1,0.5667159458001455,2.2089384017785387,2305
RBM12,0.5666230817635854,2.033493766840366,2306
AP1G2,0.5658433636029562,1.906814550442882,2307
AC022431.1,0.5655103921890259,2.272628187503858,2308
TMEM109,0.5646383166313171,2.2378496671866177,2309
DYNC1H1,0.5646112759908041,2.010894822556438,2310
BAX,0.5643748839696249,2.707190054264183,2311
DNAJC30,0.5637129545211792,2.730523387831541,2312
PHC3,0.5635406970977783,2.4256974905731776,2313
CTB-12A17.3,0.5631917317708334,2.7053404220005293,2314
FDFT1,0.5616544087727865,2.862596079562609,2315
ATXN2L,0.5616137782732645,2.18403885215074,2316
NARS,0.5609696706136068,2.1796195222281427,2317
MPHOSPH8,0.5606162746747335,1.930599421962491,2318
LARP4B,0.5603599945704142,2.2009735642273562,2319
DPP8,0.5603158473968506,2.7110887382153295,2320
